0,1,2,3,4,5,6,7,8,9
International Bank Transfer in Canadian Dollars (CAD),"$13,252.00",Bahamas,yyy,USD,CAD,13252,"12,919.96",0.02569977,0
MasterCard: Debit/Credit in BHD,"?.?3,963.000",Bahrain,yyy,USD,BHD,3963,"3,760.00",0.053989362,0
Visa: Debit/Credit in BHD,"?.?3,963.000",Bahrain,yyy,USD,BHD,3963,"3,760.00",0.053989362,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bahrain,yyy,USD,USD,10000,10000,0,0
VISA: Debit/Credit in BDT,"?882,750.00",Bangladesh,yyy,USD,BDT,882750,"8,37,474.91",0.054061429,0
MasterCard: Debit/Credit in BDT,"?882,750.00",Bangladesh,yyy,USD,BDT,882750,"8,37,474.91",0.054061429,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bangladesh,yyy,USD,USD,10000,10000,0,0
VISA: Debit/Credit in BBD,"21,075.00 $",Barbados,yyy,USD,BBD,21075,"20,000.00",0.05375,0
MasterCard: Debit/Credit in BBD,"21,075.00 $",Barbados,yyy,USD,BBD,21075,"20,000.00",0.05375,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Barbados,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in Canadian Dollars (CAD),"$13,251.00",Barbados,yyy,USD,CAD,13251,"12,919.46",0.025662063,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Belarus,yyy,USD,USD,10000,10000,0,0
Domestic Bank Transfer in Euros (EUR),"8.679,00 €",Belgium,yyy,USD,EUR,8679,"8,513.32",0.019461268,0
VISA: Debit/Credit in EUR,"8.837,00 €",Belgium,yyy,USD,EUR,8837,"8,513.32",0.03802042,0
MasterCard: Debit/Credit in EUR,"8.837,00 €",Belgium,yyy,USD,EUR,8837,"8,513.32",0.03802042,0
American Express in EUR,"8.837,00 €",Belgium,yyy,USD,EUR,8837,"8,513.32",0.03802042,0
PayPal in EUR,"8.922,00 €",Belgium,yyy,USD,EUR,8922,"8,513.32",0.048004774,0
Online Bank Transfer,"8.753,00 €",Belgium,yyy,USD,EUR,8753,"8,513.32",0.028153529,0
International Bank Transfer in US Dollars (USD),"$10,030.00",Belgium,yyy,USD,USD,10030,10000,0,30
Debit/Credit Card in BTN,"761,740.00 Nu",Bhutan,yyy,USD,BTN,761740,"7,22,889.12",0.053743899,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bhutan,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bolivia,yyy,USD,USD,10000,10000,0,0
VISA: Debit/Credit in BAM,"17,542.00 KM",Bosnia and Herzegovina,yyy,USD,BAM,17542,"16,646.24",0.053811551,0
MasterCard: Debit/Credit in BAM,"17,542.00 KM",Bosnia and Herzegovina,yyy,USD,BAM,17542,"16,646.24",0.053811551,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bosnia and Herzegovina,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in Euros (EUR),"8.753,00 €",Bosnia and Herzegovina,yyy,USD,EUR,8753,"8,513.32",0.028153529,0
Mastercard: Debit/Credit in BWP,"P112,100.00",Botswana,yyy,USD,BWP,112100,"1,06,297.61",0.05458627,0
VISA: Debit/Credit in BWP,"P112,100.00",Botswana,yyy,USD,BWP,112100,"1,06,297.61",0.05458627,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Botswana,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in South African Rand (ZAR),"R147,616.00",Botswana,yyy,USD,ZAR,147616,"1,43,252.27",0.030461856,0
International Bank Transfer in British Pounds (GBP),"£7,870.00",Botswana,yyy,USD,GBP,7870,"7,650.82",0.02864791,0
Cartão de Crédito/Débito em Reais,"R$45.765,00",Brazil,yyy,USD,BRL,45765,"40,501.76",0.129950896,0
Boleto,"R$45.003,00",Brazil,yyy,USD,BRL,45003,"40,501.76",0.111136899,0
Pagamento com Débito em Conta,"R$45.765,00",Brazil,yyy,USD,BRL,45765,"40,501.76",0.129950896,0
Pagamento Parcelado via Cartão de Crédito em Reais,"R$45.765,00",Brazil,yyy,USD,BRL,45765,"40,501.76",0.129950896,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Brazil,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in Euros (EUR),"8.752,00 €",Brazil,yyy,USD,EUR,8752,"8,513.32",0.028036066,0
International Bank Transfer in British Pounds (GBP),"£7,868.00",Brazil,yyy,USD,GBP,7868,"7,649.53",0.028559925,0
MasterCard: Debit/Credit in BND,"$14,400.00",Brunei Darussalam,yyy,USD,BND,14400,"13,657.54",0.054362645,0
VISA: Debit/Credit in BND,"$14,400.00",Brunei Darussalam,yyy,USD,BND,14400,"13,657.54",0.054362645,0
MasterCard: Debit/Credit in SGD,"S$14,319.00",Brunei Darussalam,yyy,USD,SGD,14319,"13,657.54",0.048431855,0
VISA: Debit/Credit in SGD,"S$14,319.00",Brunei Darussalam,yyy,USD,SGD,14319,"13,657.54",0.048431855,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Brunei Darussalam,yyy,USD,USD,10000,10000,0,0
VISA: Debit/Credit in BGN,"??17,545.00",Bulgaria,yyy,USD,BGN,17545,"16,649.72",0.053771475,0
MasterCard: Debit/Credit in BGN,"??17,545.00",Bulgaria,yyy,USD,BGN,17545,"16,649.72",0.053771475,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Bulgaria,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in British Pounds (GBP),"£7,874.00",Bulgaria,yyy,USD,GBP,7874,"7,656.70",0.028380373,0
International Bank Transfer in Euros (EUR),"8.754,00 €",Bulgaria,yyy,USD,EUR,8754,"8,513.32",0.028270992,0
American Express in EUR,"8.839,00 €",Bulgaria,yyy,USD,EUR,8839,"8,513.32",0.038255346,0
Debit/Credit Card in BIF,"18,590,000.00 FBu",Burundi,yyy,USD,BIF,18590000,"176,41,010.61",0.053794503,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Burundi,yyy,USD,USD,10000,10000,0,0
Debit/Credit Card in KHR,"43,176,000.00 ?",Cambodia,yyy,USD,KHR,43176000,"409,73,709.07",0.053748879,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cambodia,yyy,USD,USD,10000,10000,0,0
MasterCard: Debit/Credit in XAF,"5,884,200.00 Fr",Cameroon,yyy,USD,XAF,5884200,"55,84,073.57",0.053746862,0
VISA: Debit/Credit in XAF,"5,884,200.00 Fr",Cameroon,yyy,USD,XAF,5884200,"55,84,073.57",0.053746862,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Cameroon,yyy,USD,USD,10000,10000,0,0
Bank Transfer in Canadian Dollars,"$13,259.00",Canada,yyy,USD,CAD,13259,"12,931.22",0.025347956,0
VISA: Debit/Credit in CAD,"$13,551.00",Canada,yyy,USD,CAD,13551,"12,931.22",0.047928966,0
MasterCard: Debit/Credit in CAD,"$13,551.00",Canada,yyy,USD,CAD,13551,"12,931.22",0.047928966,0
American Express in CAD,"$13,551.00",Canada,yyy,USD,CAD,13551,"12,931.22",0.047928966,0
PayPal in CAD,"$13,467.00",Canada,yyy,USD,CAD,13467,"12,931.22",0.041433059,0
Online Bill Pay,"$13,259.00",Canada,yyy,USD,CAD,13259,"12,931.22",0.025347956,0
International Bank Transfer in US Dollars (USD),"$10,030.00",Canada,yyy,USD,USD,10030,10000,0,30
VISA: Debit/Credit in XAF,"5,884,200.00 Fr",Central African Republic,yyy,USD,XAF,5884200,"55,86,255.88",0.053335208,0
MasterCard: Debit/Credit in XAF,"5,884,200.00 Fr",Central African Republic,yyy,USD,XAF,5884200,"55,86,255.88",0.053335208,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Central African Republic,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chad,yyy,USD,USD,10000,10000,0,0
VISA: Debit/Credit in CLP,$7.026.000,Chile,yyy,USD,CLP,7026000,"66,67,374.77",0.053788071,0
MasterCard: Debit/Credit in CLP,$7.026.000,Chile,yyy,USD,CLP,7026000,"66,67,374.77",0.053788071,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Chile,yyy,USD,USD,10000,10000,0,0
??????????-Domestic RMB Transfer ????????????,"CNY69,785.00",China,yyy,USD,CNY,69785,"68,646.73",0.016581562,0
???-Alipay,"CNY69,785.00",China,yyy,USD,CNY,69785,"68,646.73",0.016581562,0
????-UnionPay,"CNY69,785.00",China,yyy,USD,CNY,69785,"68,646.73",0.016581562,0
????-mastercard?????,"CNY72,428.00",China,yyy,USD,CNY,72428,"68,646.73",0.055083032,0
???-VISA?????,"CNY72,428.00",China,yyy,USD,CNY,72428,"68,646.73",0.055083032,0
International Bank Transfer in US Dollars (USD),"$10,030.00",China,yyy,USD,USD,10030,10000,0,30
Debit/Credit Card in COP,"COL$31.626.000,00",Colombia,yyy,USD,COP,31626000,"300,12,704.59",0.05375375,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Colombia,yyy,USD,USD,10000,10000,0,0
VISA: Debit/Credit in XAF,"5,886,500.00 Fr",Congo,yyy,USD,XAF,5886500,"55,86,255.88",0.053746933,0
MasterCard: Debit/Credit in XAF,"5,886,500.00 Fr",Congo,yyy,USD,XAF,5886500,"55,86,255.88",0.053746933,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Congo,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in South African Rand (ZAR),"R147,784.00",Congo,yyy,USD,ZAR,147784,"1,43,498.17",0.029866792,0
VISA: Debit/Credit in CRC,"?6.199.300,00",Costa Rica,yyy,USD,CRC,6199300,"57,96,270.53",0.06953255,0
MasterCard: Debit/Credit in CRC,"?6.199.300,00",Costa Rica,yyy,USD,CRC,6199300,"57,96,270.53",0.06953255,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Costa Rica,yyy,USD,USD,10000,10000,0,0
Bank Transfer in Croatian Kuna (HRK),"kn65.263,00",Croatia,yyy,USD,HRK,65263,"63,135.07",0.033704405,0
VISA,"kn66.535,00",Croatia,yyy,USD,HRK,66535,"63,135.07",0.053851687,0
MasterCard,"kn66.535,00",Croatia,yyy,USD,HRK,66535,"63,135.07",0.053851687,0
Online Bank Transfer,"kn65.263,00",Croatia,yyy,USD,HRK,65263,"63,135.07",0.033704405,0
International Bank Transfer in Euros (EUR),"8.757,00 €",Croatia,yyy,USD,EUR,8757,"8,513.32",0.028623381,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Croatia,yyy,USD,USD,10000,10000,0,0
American Express in EUR,"8.842,00 €",Croatia,yyy,USD,EUR,8842,"8,513.32",0.038607735,0
International Bank Transfer in British Pounds (GBP),"£7,873.00",Croatia,yyy,USD,GBP,7873,"7,657.08",0.028198739,0
Domestic Bank Transfer in Euros (EUR),"8.687,00 €",Cyprus,yyy,USD,EUR,8687,"8,513.32",0.020400972,0
VISA: Debit/Credit in EUR,"8.845,00 €",Cyprus,yyy,USD,EUR,8845,"8,513.32",0.038960124,0
MasterCard: Debit/Credit in EUR,"8.845,00 €",Cyprus,yyy,USD,EUR,8845,"8,513.32",0.038960124,0
American Express in EUR,"8.845,00 €",Cyprus,yyy,USD,EUR,8845,"8,513.32",0.038960124,0
PayPal in EUR,"8.930,00 €",Cyprus,yyy,USD,EUR,8930,"8,513.32",0.048944478,0
Online Bank Transfer,"8.760,00 €",Cyprus,yyy,USD,EUR,8760,"8,513.32",0.02897577,0
International Bank Transfer in US Dollars (USD),"$10,030.00",Cyprus,yyy,USD,USD,10030,10000,0,30
Bank Transfer from a Czech Koruna (CZK) Account,"K?224.819,00",Czech Republic,yyy,USD,CZK,224819,"2,18,073.76",0.030931002,0
VISA: Debit/Credit in CZK,"K?229.794,00",Czech Republic,yyy,USD,CZK,229794,"2,18,073.76",0.053744384,0
MasterCard: Debit/Credit in CZK,"K?229.794,00",Czech Republic,yyy,USD,CZK,229794,"2,18,073.76",0.053744384,0
Online Bank Transfer,"K?224.819,00",Czech Republic,yyy,USD,CZK,224819,"2,18,073.76",0.030931002,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Czech Republic,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in Euros (EUR),"8.760,00 €",Czech Republic,yyy,USD,EUR,8760,"8,513.32",0.02897577,0
American Express in EUR,"8.845,00 €",Czech Republic,yyy,USD,EUR,8845,"8,513.32",0.038960124,0
International Bank Transfer in British Pounds (GBP),"£7,874.00",Czech Republic,yyy,USD,GBP,7874,"7,657.08",0.028329337,0
Domestic Bank Transfer in Danish Krone (DKK),"65.361,00 kr",Denmark,yyy,USD,DKK,65361,"63,548.78",0.028516991,0
VISA: Debit/Credit in DKK,"65.992,00 kr",Denmark,yyy,USD,DKK,65992,"63,548.78",0.038446371,0
MasterCard: Debit/Credit in DKK,"65.992,00 kr",Denmark,yyy,USD,DKK,65992,"63,548.78",0.038446371,0
Online Bank Transfer,"65.361,00 kr",Denmark,yyy,USD,DKK,65361,"63,548.78",0.028516991,0
International Bank Transfer in US Dollars (USD),"$10,030.00",Denmark,yyy,USD,USD,10030,10000,0,30
American Express in EUR,"8.845,00 €",Denmark,yyy,USD,EUR,8845,"8,513.32",0.038960124,0
VISA: Debit/Credit in DOP,"$526,700.00",Dominican Republic,yyy,USD,DOP,526700,"4,99,706.71",0.054018266,0
MasterCard: Debit/Credit in DOP,"$526,700.00",Dominican Republic,yyy,USD,DOP,526700,"4,99,706.71",0.054018266,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Dominican Republic,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Ecuador,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in Canadian Dollars (CAD),"$13,258.00",Ecuador,yyy,USD,CAD,13258,"12,926.42",0.02565134,0
VISA: Debit/Credit in EGP,"?.?188,826.00",Egypt,yyy,USD,EGP,188826,"1,79,195.81",0.053741156,0
MasterCard: Debit/Credit in EGP,"?.?188,826.00",Egypt,yyy,USD,EGP,188826,"1,79,195.81",0.053741156,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Egypt,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in Euros (EUR),"8.762,00 €",Egypt,yyy,USD,EUR,8762,"8,513.32",0.029210696,0
International Bank Transfer in US Dollars (USD),"$10,000.00",El Salvador,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in Mexican Pesos (MXN),"$195,351.00",El Salvador,yyy,USD,MXN,195351,"1,89,048.49",0.033338061,0
Domestic Bank Transfer in Euros (EUR),"8.689,00 €",Estonia,yyy,USD,EUR,8689,"8,513.32",0.020635898,0
VISA: Debit/Credit in EUR,"8.847,00 €",Estonia,yyy,USD,EUR,8847,"8,513.32",0.03919505,0
MasterCard: Debit/Credit in EUR,"8.847,00 €",Estonia,yyy,USD,EUR,8847,"8,513.32",0.03919505,0
American Express in EUR,"8.847,00 €",Estonia,yyy,USD,EUR,8847,"8,513.32",0.03919505,0
PayPal in EUR,"8.932,00 €",Estonia,yyy,USD,EUR,8932,"8,513.32",0.049179404,0
Online Bank Transfer,"8.762,00 €",Estonia,yyy,USD,EUR,8762,"8,513.32",0.029210696,0
International Bank Transfer in US Dollars (USD),"$10,030.00",Estonia,yyy,USD,USD,10030,10000,0,30
VISA: Debit/Credit in ETB,"290,899.00 Br",Ethiopia,yyy,USD,ETB,290899,"2,76,062.57",0.053742997,0
Mastercard: Debit/Credit in ETB,"290,899.00 Br",Ethiopia,yyy,USD,ETB,290899,"2,76,062.57",0.053742997,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Ethiopia,yyy,USD,USD,10000,10000,0,0
MasterCard: Debit/Credit in FJD,"22,317.00 $",Fiji,yyy,USD,FJD,22317,"21,178.83",0.053740929,0
VISA: Debit/Credit in FJD,"22,317.00 $",Fiji,yyy,USD,FJD,22317,"21,178.83",0.053740929,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Fiji,yyy,USD,USD,10000,10000,0,0
Domestic Bank Transfer in Euros (EUR),"8.690,00 €",Finland,yyy,USD,EUR,8690,"8,513.32",0.020753361,0
VISA: Debit/Credit in EUR,"8.849,00 €",Finland,yyy,USD,EUR,8849,"8,513.32",0.039429976,0
MasterCard: Debit/Credit in EUR,"8.849,00 €",Finland,yyy,USD,EUR,8849,"8,513.32",0.039429976,0
American Express in EUR,"8.849,00 €",Finland,yyy,USD,EUR,8849,"8,513.32",0.039429976,0
PayPal in EUR,"8.934,00 €",Finland,yyy,USD,EUR,8934,"8,513.32",0.04941433,0
Online Bank Transfer,"8.764,00 €",Finland,yyy,USD,EUR,8764,"8,513.32",0.029445622,0
International Bank Transfer in US Dollars (USD),"$10,030.00",Finland,yyy,USD,USD,10030,10000,0,30
Domestic Bank Transfer in Euros (EUR),"8.690,00 €",France,yyy,USD,EUR,8690,"8,513.32",0.020753361,0
VISA: Debit/Credit in EUR,"8.849,00 €",France,yyy,USD,EUR,8849,"8,513.32",0.039429976,0
MasterCard: Debit/Credit in EUR,"8.849,00 €",France,yyy,USD,EUR,8849,"8,513.32",0.039429976,0
American Express in EUR,"8.849,00 €",France,yyy,USD,EUR,8849,"8,513.32",0.039429976,0
PayPal in EUR,"8.934,00 €",France,yyy,USD,EUR,8934,"8,513.32",0.04941433,0
International Bank Transfer in US Dollars (USD),"$10,030.00",France,yyy,USD,USD,10030,10000,0,30
VISA: Debit/Credit in XAF,"5,891,000.00 Fr",Gabon,yyy,USD,XAF,5891000,"55,90,515.73",0.053748936,0
MasterCard: Debit/Credit in XAF,"5,891,000.00 Fr",Gabon,yyy,USD,XAF,5891000,"55,90,515.73",0.053748936,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Gabon,yyy,USD,USD,10000,10000,0,0
VISA: Debit/Credit in GMD,"513,570.00 D",Gambia,yyy,USD,GMD,513570,"4,87,374.15",0.053748952,0
MasterCard: Debit/Credit in GMD,"513,570.00 D",Gambia,yyy,USD,GMD,513570,"4,87,374.15",0.053748952,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Gambia,yyy,USD,USD,10000,10000,0,0
VISA,"27,601.00 ?",Georgia,yyy,USD,GEL,27601,"26,193.00",0.05375482,0
MasterCard,"27,601.00 ?",Georgia,yyy,USD,GEL,27601,"26,193.00",0.05375482,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Georgia,yyy,USD,USD,10000,10000,0,0
International Bank Transfer in Euros (EUR),"8.764,00 €",Georgia,yyy,USD,EUR,8764,"8,513.32",0.029445622,0
Online Bank Transfer,"8.764,00 €",Germany,yyy,USD,EUR,8764,"8,513.32",0.029445622,0
Domestic Bank Transfer in Euros (EUR),"8.690,00 €",Germany,yyy,USD,EUR,8690,"8,513.32",0.020753361,0
VISA: Debit/Credit in EUR,"8.849,00 €",Germany,yyy,USD,EUR,8849,"8,513.32",0.039429976,0
MasterCard: Debit/Credit in EUR,"8.849,00 €",Germany,yyy,USD,EUR,8849,"8,513.32",0.039429976,0
American Express in EUR,"8.849,00 €",Germany,yyy,USD,EUR,8849,"8,513.32",0.039429976,0
PayPal in EUR,"8.934,00 €",Germany,yyy,USD,EUR,8934,"8,513.32",0.04941433,0
International Bank Transfer in US Dollars (USD),"$10,030.00",Germany,yyy,USD,USD,10030,10000,0,30
International Bank Transfer in US Dollars (USD),"$10,000.00",Ghana,yyy,USD,USD,10000,10000,0,0
American Express in GBP,"£7,946.00",Gibraltar,yyy,USD,GBP,7946,"7,653.49",0.038219165,0
MasterCard: Debit/Credit in GBP,"£7,946.00",Gibraltar,yyy,USD,GBP,7946,"7,653.49",0.038219165,0
VISA: Debit/Credit in GBP,"£7,946.00",Gibraltar,yyy,USD,GBP,7946,"7,653.49",0.038219165,0
Debit/Credit Card in GIP,"£8,065.00",Gibraltar,yyy,USD,GIP,8065,"7,653.49",0.053767628,0
International Bank Transfer in Euros (EUR),"8.766,00 €",Gibraltar,yyy,USD,EUR,8766,"8,513.32",0.029680548,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Gibraltar,yyy,USD,USD,10000,10000,0,0
Domestic Bank Transfer in Euros (EUR),"8.692,00 €",Greece,yyy,USD,EUR,8692,"8,513.32",0.020988287,0
VISA: Debit/Credit in EUR,"8.850,00 €",Greece,yyy,USD,EUR,8850,"8,513.32",0.039547439,0
MasterCard: Debit/Credit in EUR,"8.850,00 €",Greece,yyy,USD,EUR,8850,"8,513.32",0.039547439,0
American Express in EUR,"8.850,00 €",Greece,yyy,USD,EUR,8850,"8,513.32",0.039547439,0
PayPal in EUR,"8.936,00 €",Greece,yyy,USD,EUR,8936,"8,513.32",0.049649256,0
International Bank Transfer in US Dollars (USD),"$10,030.00",Greece,yyy,USD,USD,10030,10000,0,30
VISA: Debit/Credit in XCD,"$28,500.00",Grenada,yyy,USD,XCD,28500,"27,035.69",0.054162109,0
MasterCard: Debit/Credit in XCD,"$28,500.00",Grenada,yyy,USD,XCD,28500,"27,035.69",0.054162109,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Grenada,yyy,USD,USD,10000,10000,0,0
MasterCard: Debit/Credit in GTQ,"GTQ80,724.00",Guatemala,yyy,USD,GTQ,80724,"76,606.82",0.053744301,0
VISA: Debit/Credit in GTQ,"GTQ80,724.00",Guatemala,yyy,USD,GTQ,80724,"76,606.82",0.053744301,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Guatemala,yyy,USD,USD,10000,10000,0,0
Debit/Credit Card in GNF,"95,441,000.00 FG",Guinea,yyy,USD,GNF,95441000,"905,72,953.21",0.053747246,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Guinea,yyy,USD,USD,10000,10000,0,0
VISA: Debit/Credit in GYD,"2,197,850.00 G$",Guyana,yyy,USD,GYD,2197850,"20,85,750.64",0.053745332,0
Mastercard: Debit/Credit in GYD,"2,197,850.00 G$",Guyana,yyy,USD,GYD,2197850,"20,85,750.64",0.053745332,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Guyana,yyy,USD,USD,10000,10000,0,0
MasterCard: Debit/Credit in HTG,"726,900.00 G",Haiti,yyy,USD,HTG,726900,"6,89,812.61",0.053764442,0
Visa: Debit/Credit in HTG,"726,900.00 G",Haiti,yyy,USD,HTG,726900,"6,89,812.61",0.053764442,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Haiti,yyy,USD,USD,10000,10000,0,0
VISA: Debit/Credit in HNL,"L253,600.00",Honduras,yyy,USD,HNL,253600,"2,40,652.33",0.053802388,0
MasterCard: Debit/Credit in HNL,"L253,600.00",Honduras,yyy,USD,HNL,253600,"2,40,652.33",0.053802388,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Honduras,yyy,USD,USD,10000,10000,0,0
Domestic Bank Transfer in Hong Kong Dollars (HKD),"HK$78,980.00",Hong Kong,yyy,USD,HKD,78980,"78,174.93",0.010298314,0
American Express in HKD,"HK$79,320.00",Hong Kong,yyy,USD,HKD,79320,"78,174.93",0.014647535,0
VISA: Debit/Credit in HKD,"HK$81,610.00",Hong Kong,yyy,USD,HKD,81610,"78,174.93",0.043940813,0
MasterCard: Debit/Credit in HKD,"HK$81,610.00",Hong Kong,yyy,USD,HKD,81610,"78,174.93",0.043940813,0
International Bank Transfer in US Dollars (USD),"$10,030.00",Hong Kong,yyy,USD,USD,10030,10000,0,30
Bank Transfer from a Hungarian Forint (HUF) Account,"2.867.022,00 Ft",Hungary,yyy,USD,HUF,2867022,"27,73,843.58",0.033591808,0
MasterCard: Debit/Credit in HUF,"2.922.913,00 Ft",Hungary,yyy,USD,HUF,2922913,"27,73,843.58",0.053741105,0
VISA: Debit/Credit in HUF,"2.922.913,00 Ft",Hungary,yyy,USD,HUF,2922913,"27,73,843.58",0.053741105,0
Online Bank Transfer,"2.867.022,00 Ft",Hungary,yyy,USD,HUF,2867022,"27,73,843.58",0.033591808,0
International Bank Transfer in Euros (EUR),"8.762,00 €",Hungary,yyy,USD,EUR,8762,"8,513.32",0.029210696,0
International Bank Transfer in US Dollars (USD),"$10,000.00",Hungary,yyy,USD,USD,10000,10000,0,0
