International Bank Transfer in US Dollars (USD),"$1,189,761.00",Belarus,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Belarus,2DayLanguages - Spanish School receives
Domestic Bank Transfer in Euros (EUR),"1.000.000,00 €",Belgium,2DayLanguages - Spanish School receives
,,Belgium,2DayLanguages - Spanish School receives
VISA: Debit/Credit in BZD,"$2,471,900.00",Belize,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in BZD,"$2,471,900.00",Belize,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,609.00",Belize,2DayLanguages - Spanish School receives
International Bank Transfer in Mexican Pesos (MXN),"$24,096,512.00",Belize,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Belize,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,190,026.00",Benin,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Benin,2DayLanguages - Spanish School receives
Mastercard: Debit/Credit in BMD,"$1,231,862.00",Bermuda,2DayLanguages - Spanish School receives
VISA: Debit/Credit in BMD,"$1,231,862.00",Bermuda,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,190,077.00",Bermuda,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Bermuda,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,190,168.00",Bhutan,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Bhutan,2DayLanguages - Spanish School receives
Mastercard: Debit/Credit in BOB,"Bs8,472,848.00","Bolivia, Plurinational State of",2DayLanguages - Spanish School receives
VISA: Debit/Credit in BOB,"Bs8,472,848.00","Bolivia, Plurinational State of",2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,190,423.00","Bolivia, Plurinational State of",2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €","Bolivia, Plurinational State of",2DayLanguages - Spanish School receives
VISA: Debit/Credit in USD,"$1,225,986.00","Bolivia, Plurinational State of",2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in USD,"$1,225,986.00","Bolivia, Plurinational State of",2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,190,311.00","Bonaire, Saint Eustatius and Saba",2DayLanguages - Spanish School receives
,,"Bonaire, Saint Eustatius and Saba",2DayLanguages - Spanish School receives
,,"Bonaire, Saint Eustatius and Saba",2DayLanguages - Spanish School receives
International Bank Transfer in Norwegian Krone (NOK),"kr9.580.354,00",Bouvet Island,2DayLanguages - Spanish School receives
,,Bouvet Island,2DayLanguages - Spanish School receives
,,Bouvet Island,2DayLanguages - Spanish School receives
International Bank Transfer in Norwegian Krone (NOK),"kr9.580.798,00",Bouvet Island,2DayLanguages - Spanish School receives
,,Bouvet Island,2DayLanguages - Spanish School receives
,,Bouvet Island,2DayLanguages - Spanish School receives
Cartão de Crédito/Débito em Reais,"R$4.987.672,00",Brazil,2DayLanguages - Spanish School receives
Boleto,"R$4.904.544,00",Brazil,2DayLanguages - Spanish School receives
Pagamento com Débito em Conta,"R$4.987.672,00",Brazil,2DayLanguages - Spanish School receives
Pagamento Parcelado via Cartão de Crédito em Reais,"R$4.987.672,00",Brazil,2DayLanguages - Spanish School receives
,,Brazil,2DayLanguages - Spanish School receives
,,Brazil,2DayLanguages - Spanish School receives
,,Brazil,2DayLanguages - Spanish School receives
,,Brazil,2DayLanguages - Spanish School receives
,,Brazil,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Brunei Darussalam,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in SGD,"S$1,667,065.00",Brunei Darussalam,2DayLanguages - Spanish School receives
VISA: Debit/Credit in SGD,"S$1,667,065.00",Brunei Darussalam,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,190,128.00",Brunei Darussalam,2DayLanguages - Spanish School receives
VISA: Debit/Credit in BND,"$1,675,500.00",Brunei Darussalam,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in BND,"$1,675,500.00",Brunei Darussalam,2DayLanguages - Spanish School receives
American Express in SGD,"S$1,667,065.00",Brunei Darussalam,2DayLanguages - Spanish School receives
VISA: Debit/Credit in BGN,"??2,060,938.00",Bulgaria,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in BGN,"??2,060,938.00",Bulgaria,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,190,077.00",Bulgaria,2DayLanguages - Spanish School receives
International Bank Transfer in British Pounds (GBP),"£901,649.00",Bulgaria,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Bulgaria,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,995.00",Burkina Faso,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Burkina Faso,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Burundi,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,995.00",Burundi,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,863.00",Cambodia,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Cambodia,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in XAF,"691,208,700.00 Fr",Cameroon,2DayLanguages - Spanish School receives
VISA: Debit/Credit in XAF,"691,208,700.00 Fr",Cameroon,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,802.00",Cameroon,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Cameroon,2DayLanguages - Spanish School receives
Bank Transfer in Canadian Dollars,"$1,594,554.00",Canada,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in CAD,"$1,629,655.00",Canada,2DayLanguages - Spanish School receives
VISA: Debit/Credit in CAD,"$1,629,655.00",Canada,2DayLanguages - Spanish School receives
Online Bill Pay,"$1,594,554.00",Canada,2DayLanguages - Spanish School receives
PayPal in CAD,"$1,619,469.00",Canada,2DayLanguages - Spanish School receives
,,Canada,2DayLanguages - Spanish School receives
,,Canada,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,822.00",Cape Verde,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Cape Verde,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,190,078.00",Cayman Islands,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Cayman Islands,2DayLanguages - Spanish School receives
Mastercard: Debit/Credit in KYD,"CI$1,010,312.00",Cayman Islands,2DayLanguages - Spanish School receives
Visa: Debit/Credit in KYD,"CI$1,010,312.00",Cayman Islands,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,955.00",Central African Republic,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Central African Republic,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,914.00",Chad,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Chad,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",British Indian Ocean Territory,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,843.00",British Indian Ocean Territory,2DayLanguages - Spanish School receives
VISA: Debit/Credit in CLP,$786.751.000,Chile,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in CLP,$786.751.000,Chile,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,843.00",Chile,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Chile,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in USD,"$1,225,388.00",Chile,2DayLanguages - Spanish School receives
VISA: Debit/Credit in USD,"$1,225,388.00",Chile,2DayLanguages - Spanish School receives
American Express in USD,"$1,225,388.00",Chile,2DayLanguages - Spanish School receives
Debit/Credit Card in CNY,"CNY8,071,054.00",China,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.026,00 €",China,2DayLanguages - Spanish School receives
MasterCard in USD,"$1,225,388.00",China,2DayLanguages - Spanish School receives
VISA in USD,"$1,225,388.00",China,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,843.00",China,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in AUD,"A$1,655,340.00",Christmas Island,2DayLanguages - Spanish School receives
VISA: Debit/Credit in AUD,"A$1,655,340.00",Christmas Island,2DayLanguages - Spanish School receives
American Express in AUD,"A$1,655,340.00",Christmas Island,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,751.00",Christmas Island,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Christmas Island,2DayLanguages - Spanish School receives
International Bank Transfer in New Zealand Dollar (NZD),"$1,732,906.00",Christmas Island,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in AUD,"A$1,655,250.00",Cocos (Keeling) Islands,2DayLanguages - Spanish School receives
VISA: Debit/Credit in AUD,"A$1,655,250.00",Cocos (Keeling) Islands,2DayLanguages - Spanish School receives
American Express in AUD,"A$1,655,250.00",Cocos (Keeling) Islands,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,700.00",Cocos (Keeling) Islands,2DayLanguages - Spanish School receives
International Bank Transfer in New Zealand Dollar (NZD),"$1,732,814.00",Cocos (Keeling) Islands,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Cocos (Keeling) Islands,2DayLanguages - Spanish School receives
Debit/Credit Card in COP,"COL$3.594.797.000,00",Colombia,2DayLanguages - Spanish School receives
VISA: Debit/Credit in USD,"$1,225,042.00",Colombia,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in USD,"$1,225,042.00",Colombia,2DayLanguages - Spanish School receives
American Express in USD,"$1,225,042.00",Colombia,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,507.00",Colombia,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Colombia,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,395.00",Comoros,2DayLanguages - Spanish School receives
International Bank Transfer in South African Rand (ZAR),"R16,350,598.00",Comoros,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Comoros,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,375.00",Congo,2DayLanguages - Spanish School receives
International Bank Transfer in South African Rand (ZAR),"R16,348,899.00",Congo,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Congo,2DayLanguages - Spanish School receives
VISA: Debit/Credit in XAF,"691,208,700.00 Fr",Congo,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in XAF,"691,208,700.00 Fr",Congo,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,334.00","Congo, the Democratic Republic of the",2DayLanguages - Spanish School receives
International Bank Transfer in South African Rand (ZAR),"R16,348,239.00","Congo, the Democratic Republic of the",2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €","Congo, the Democratic Republic of the",2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in NZD,"$1,780,755.00",Cook Islands,2DayLanguages - Spanish School receives
VISA: Debit/Credit in NZD,"$1,780,755.00",Cook Islands,2DayLanguages - Spanish School receives
International Bank Transfer in New Zealand Dollar (NZD),"$1,732,273.00",Cook Islands,2DayLanguages - Spanish School receives
,,Cook Islands,2DayLanguages - Spanish School receives
,,Cook Islands,2DayLanguages - Spanish School receives
VISA: Debit/Credit in CRC,"?708.154.000,00",Costa Rica,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in CRC,"?708.154.000,00",Costa Rica,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,334.00",Costa Rica,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Costa Rica,2DayLanguages - Spanish School receives
VISA: Debit/Credit in USD,"$1,224,864.00",Costa Rica,2DayLanguages - Spanish School receives
American Express in USD,"$1,224,864.00",Costa Rica,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in USD,"$1,224,864.00",Costa Rica,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,629.00",Côte d'Ivoire,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Côte d'Ivoire,2DayLanguages - Spanish School receives
Bank Transfer in Croatian Kuna (HRK),"kn7.628.228,00",Croatia,2DayLanguages - Spanish School receives
VISA,"kn7.776.934,00",Croatia,2DayLanguages - Spanish School receives
MasterCard,"kn7.776.934,00",Croatia,2DayLanguages - Spanish School receives
Online Bank Transfer,"kn7.628.228,00",Croatia,2DayLanguages - Spanish School receives
,,Croatia,2DayLanguages - Spanish School receives
,,Croatia,2DayLanguages - Spanish School receives
,,Croatia,2DayLanguages - Spanish School receives
Bank Transfer from a Czech Koruna (CZK) Account,"K?26.673.433,00",Czech Republic,2DayLanguages - Spanish School receives
VISA: Debit/Credit in CZK,"K?27.263.678,00",Czech Republic,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in CZK,"K?27.263.678,00",Czech Republic,2DayLanguages - Spanish School receives
Online Bank Transfer,"K?26.673.433,00",Czech Republic,2DayLanguages - Spanish School receives
,,Czech Republic,2DayLanguages - Spanish School receives
,,Czech Republic,2DayLanguages - Spanish School receives
,,Czech Republic,2DayLanguages - Spanish School receives
Bank Transfer from a Czech Koruna (CZK) Account,"K?26.676.351,00",Czech Republic,2DayLanguages - Spanish School receives
VISA: Debit/Credit in CZK,"K?27.266.660,00",Czech Republic,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in CZK,"K?27.266.660,00",Czech Republic,2DayLanguages - Spanish School receives
Online Bank Transfer,"K?26.676.351,00",Czech Republic,2DayLanguages - Spanish School receives
,,Czech Republic,2DayLanguages - Spanish School receives
,,Czech Republic,2DayLanguages - Spanish School receives
,,Czech Republic,2DayLanguages - Spanish School receives
Domestic Bank Transfer in Danish Krone (DKK),"7.662.561,00 kr",Denmark,2DayLanguages - Spanish School receives
VISA: Debit/Credit in DKK,"7.736.545,00 kr",Denmark,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in DKK,"7.736.545,00 kr",Denmark,2DayLanguages - Spanish School receives
Online Bank Transfer,"7.662.561,00 kr",Denmark,2DayLanguages - Spanish School receives
,,Denmark,2DayLanguages - Spanish School receives
,,Denmark,2DayLanguages - Spanish School receives
VISA: Debit/Credit in DOP,"$60,920,500.00",Dominican Republic,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in DOP,"$60,920,500.00",Dominican Republic,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,202.00",Dominican Republic,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Dominican Republic,2DayLanguages - Spanish School receives
VISA: Debit/Credit in USD,"$1,224,728.00",Dominican Republic,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in USD,"$1,224,728.00",Dominican Republic,2DayLanguages - Spanish School receives
VISA: Debit/Credit in DOP,"$60,877,500.00",Dominican Republic,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in DOP,"$60,877,500.00",Dominican Republic,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,385.00",Dominican Republic,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Dominican Republic,2DayLanguages - Spanish School receives
VISA: Debit/Credit in USD,"$1,224,917.00",Dominican Republic,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in USD,"$1,224,917.00",Dominican Republic,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in USD,"$1,224,717.00",Ecuador,2DayLanguages - Spanish School receives
VISA: Debit/Credit in USD,"$1,224,717.00",Ecuador,2DayLanguages - Spanish School receives
American Express in USD,"$1,224,717.00",Ecuador,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,189,191.00",Ecuador,2DayLanguages - Spanish School receives
,,Ecuador,2DayLanguages - Spanish School receives
,,Ecuador,2DayLanguages - Spanish School receives
VISA: Debit/Credit in EGP,"?.?22,033,886.00",Egypt,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in EGP,"?.?22,033,886.00",Egypt,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,815.00",Egypt,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Egypt,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in USD,"$1,224,151.00",El Salvador,2DayLanguages - Spanish School receives
VISA: Debit/Credit in USD,"$1,224,151.00",El Salvador,2DayLanguages - Spanish School receives
American Express in USD,"$1,224,151.00",El Salvador,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,642.00",El Salvador,2DayLanguages - Spanish School receives
,,El Salvador,2DayLanguages - Spanish School receives
,,El Salvador,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,682.00",Equatorial Guinea,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Equatorial Guinea,2DayLanguages - Spanish School receives
VISA: Debit/Credit in ERN,"18,468,930.00 Nfk",Eritrea,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in ERN,"18,468,930.00 Nfk",Eritrea,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,794.00",Eritrea,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Eritrea,2DayLanguages - Spanish School receives
Domestic Bank Transfer in Euros (EUR),"1.000.000,00 €",Estonia,2DayLanguages - Spanish School receives
,,Estonia,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,652.00",Ethiopia,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Ethiopia,2DayLanguages - Spanish School receives
Mastercard: Debit/Credit in ETB,"33,750,947.00 Br",Ethiopia,2DayLanguages - Spanish School receives
VISA: Debit/Credit in ETB,"33,750,947.00 Br",Ethiopia,2DayLanguages - Spanish School receives
VISA: Debit/Credit in GBP,"£913,871.00",Falkland Islands (Malvinas),2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in GBP,"£913,871.00",Falkland Islands (Malvinas),2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,632.00",Falkland Islands (Malvinas),2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Falkland Islands (Malvinas),2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in DKK,"7.736.270,00 kr",Faroe Islands,2DayLanguages - Spanish School receives
VISA: Debit/Credit in DKK,"7.736.270,00 kr",Faroe Islands,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,520.00",Faroe Islands,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Faroe Islands,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in FJD,"2,572,677.00 $",Fiji,2DayLanguages - Spanish School receives
VISA: Debit/Credit in FJD,"2,572,677.00 $",Fiji,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,285.00",Fiji,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Fiji,2DayLanguages - Spanish School receives
Domestic Bank Transfer in Euros (EUR),"1.000.000,00 €",Finland,2DayLanguages - Spanish School receives
,,Finland,2DayLanguages - Spanish School receives
Domestic Bank Transfer in Euros (EUR),"1.000.000,00 €",France,2DayLanguages - Spanish School receives
,,France,2DayLanguages - Spanish School receives
Domestic Bank Transfer in Euros (EUR),"1.000.000,00 €",French Guiana,2DayLanguages - Spanish School receives
,,French Guiana,2DayLanguages - Spanish School receives
MasterCard: Debit/Credit in XPF,"125,744,724.00 Fr",French Polynesia,2DayLanguages - Spanish School receives
VISA: Debit/Credit in XPF,"125,744,724.00 Fr",French Polynesia,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,693.00",French Polynesia,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",French Polynesia,2DayLanguages - Spanish School receives
International Bank Transfer in New Zealand Dollar (NZD),"$1,731,427.00",French Polynesia,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",French Southern Territories,2DayLanguages - Spanish School receives
,,French Southern Territories,2DayLanguages - Spanish School receives
International Bank Transfer in US Dollars (USD),"$1,188,642.00",Gabon,2DayLanguages - Spanish School receives
International Bank Transfer in Euros (EUR),"1.000.000,00 €",Gabon,2DayLanguages - Spanish School receives
Domestic Bank Transfer in Euros (EUR),"1.000.000,00 €",Germany,2DayLanguages - Spanish School receives
,,Germany,2DayLanguages - Spanish School receives
Domestic Bank Transfer in Euros (EUR),"1.000.000,00 €",Germany,2DayLanguages - Spanish School receives
